шифр	шифр \n1.   ши́фр   * (заимствовано из русского) ашифр агIадырга ключ к шифру шифрла йгIвра зашифровать  что   
шифрованный	шифрованный \n1.   ши́фр   * (заимствовано из русского) шифр гIвыра зашифрованный текст   
белизна	белизна \n1.   шкIво́кIвара   
шкала	шкала \n1.   шкала́   * (заимствовано из русского) термометр шкала шкала термометра   
шкаф	шкаф \n1.   сы́ра   [шкаф   посудный ] \n2.   шка́ф   * (заимствовано из русского) книга шкаф книжный шкаф чгIвыча шкаф платяной шкаф   
шкафный	шкафный \n1.   шка́ф   * (заимствовано из русского) шкаф ашвы шкафная дверца   
шлагбаум	шлагбаум \n1.   шлагба́ум   * (заимствовано из русского)   
шлак	шлак \n1.   шла́к   * (заимствовано из русского)   
шлаковый	шлаковый \n1.   шла́к   * (заимствовано из русского)   
шлакобетон	шлакобетон \n1.   шлакобето́н   * (заимствовано из русского)   
шлакобетонный	шлакобетонный \n1.   шлакобето́н   * (заимствовано из русского) шлакобетон тдзы шлакобетонный дом   
шланг	шланг \n1.   шла́нг   * (заимствовано из русского) лачва шланг резиновый шланг мцарычвга шланг пожарный шланг   
седина	седина \n1.   шла́ра   
седеть	седеть \n1.   шлара́   
шлем	шлем \n1.   шле́м   * (заимствовано из русского)   [шлем   (лётчика, танкиста и т. п.) ]   
шлифовщик	шлифовщик \n1.   шлифо́вщик   * (заимствовано из русского)   
шлюз	шлюз \n1.   шлю́з   * (заимствовано из русского)   
шлюзный	шлюзный \n1.   шлю́з   * (заимствовано из русского) шлюз гвашвква шлюзные ворота   
шовинизм	шовинизм \n1.   шовини́зм   * (заимствовано из русского)   полит.   \nI шовинизм \n1.   шовинизм   * (заимствовано из русского)   
шовинистический	шовинистический \n1.   шовини́зм   * (заимствовано из русского)   полит. шовинизм политика шовинистическая политика   \nI шовинистический \n1.   шовинизм   * (заимствовано из русского) \n2.   шовинист   * (заимствовано из русского) шовинистические идеи ашовинист идеяква шовинистические лозунги ашовинист зшIытраква   
шовинист	шовинист \n1.   шовини́ст   * (заимствовано из русского)   \nI шовинист \n1.   шовинист   * (заимствовано из русского)   
шоколад	шоколад \n1.   шокола́д   * (заимствовано из русского)   
шоколадный	шоколадный \n1.   шокола́д   * (заимствовано из русского) шоколад фабрика шоколадная фабрика   
шорский	\nI шорский \n1.   шор   * (заимствовано из русского) шорский язык шор бызшва   
шоссе	шоссе \n1.   шоссе́   * (заимствовано из русского) асфальт злу шоссе асфальтированное шоссе   
шоссейный	шоссейный \n1.   шоссе́   * (заимствовано из русского) шоссе мгIваква шоссейные дороги   
шотландский	\nI шотландский \n1.   шотланд   * (заимствовано из русского) шотландский язык шотланд бызшва   
шофер	шофер \n1.   шофё́р   * (заимствовано из русского)   
шоферский	шоферский \n1.   шофё́р   * (заимствовано из русского) шофёр права шофёрские права шофёр права шофёрские права   
шпагат	шпагат \n1.   шпага́т   * (заимствовано из русского)   
шпагатный	шпагатный \n1.   шпага́т   * (заимствовано из русского)   
шпала	шпала \n1.   шпа́ла   * (заимствовано из русского)   
булавка	булавка \n1.   шпи́лка   * (заимствовано из русского)   
шпилька	шпилька \n1.   шпи́лька   * (заимствовано из русского)   
шпионский	шпионский \n1.   шпио́н   * (заимствовано из русского) шпион организацияква шпионские организации шпион уыс нкъвгара шпионить   \nI шпионский \n1.   шпион   * (заимствовано из русского) шпионский заговор шпион бзацIацIага шпионский центр шпион квта шпионско-диверсионная школа шпион-чвгьахара апхьарта   
шпионаж	шпионаж \n1.   шпиона́ж   * (заимствовано из русского)   \nI шпионаж \n1.   шпионра   * (заимствовано из русского)   
шприц	шприц \n1.   шпри́ц   * (заимствовано из русского) \n2.   ща́лхга   [шприц   (для кровопускания животным) ]   
лаять	лаять \n1.   шра́ \nII алаква шитI собаки лают   
нагрев	нагрев \n1.   шра́ \nIII   
температурить	температурить \n1.   шра-былра́   
горячка	горячка \n1.   шра-былра́ \n2.   шхIва́-шхIва   
шрапнель	шрапнель \n1.   шрапне́ль   * (заимствовано из русского)   
шрапнельный	шрапнельный \n1.   шрапне́ль   * (заимствовано из русского) шрапнель хысра шрапнельный огонь   
шрифт	шрифт \n1.   шри́фт   * (заимствовано из русского) латин шрифт латинский шрифт шрифт ду крупный шрифт шрифт хвыц мелкий шрифт   
шрифтовой	шрифтовой \n1.   шри́фт   * (заимствовано из русского)   
заложник	заложник \n1.   шсы́   \nI заложник \n1.   шсы   
коренастый	коренастый \n1.   штIакъвы́къв   (диалект: ащхъарауа)   
штаб	штаб \n1.   шта́б   * (заимствовано из русского) ар аштаб штаб армии аполк аштаб штаб полка ауагIа дружина аштаб штаб народной дружины   \nI штаб \n1.   унашвачпарта \n2.   штаб   * (заимствовано из русского) штаб гражданской обороны акъральгIв тшыхчара аштаб штаб-квартира ООН ООН аштаб фатар штаб комсомольской стройки акомсомол уыхвара аунашвачпарта   
штабной	штабной \n1.   шта́б   * (заимствовано из русского) штаб офицер штабной офицер   
штамп	штамп \n1.   шта́мп   * (заимствовано из русского) штамп аквцIара поставить штамп   
штамповщик	штамповщик \n1.   штампо́вщик   * (заимствовано из русского)   
штанга	штанга \n1.   шта́нга   * (заимствовано из русского) аштанга щтIыхра поднять штангу   
штангист	штангист \n1.   штанги́ст   * (заимствовано из русского)   
штат	штат \n1.   шта́т   * (заимствовано из русского) Америка ЙадкIылу аШтатква Соединённые Штаты Америки \n2.   шта́т \nII   * (заимствовано из русского) аштат далацIара зачислить в штат  кого   \nI штат \n1.   штат   * (заимствовано из русского) штат Мадрас Мадрас штат (Индия апны) штаты учреждения\nа)  ауысхарта аштатква\nб)  анхагIвчва рпхьадзара   
штатный	штатный \n1.   шта́т \nII   * (заимствовано из русского) штат расписана штатное расписание   \nI штатный \n1.   штат   * (заимствовано из русского) штатная должность штат ъанатIа штатное расписание штат расписана штатный сотрудник штат нхагIвы   
штатив	штатив \n1.   штати́в   * (заимствовано из русского)   
штативный	штативный \n1.   штати́в   * (заимствовано из русского)   
луговик	луговик \n1.   штгвын Deschampsia caespitosa (L.) Beauv. [луговик  дернистый ]   
штепсель	штепсель \n1.   ште́псель   * (заимствовано из русского)   
штепсельный	штепсельный \n1.   ште́псель   * (заимствовано из русского)   
штрафной	штрафной \n1.   штра́ф   * (заимствовано из русского) штраф удын штрафной удар   
штрейкбрехер	\nI штрейкбрехер \n1.   штрейкбрехер   * (заимствовано из русского)   
штрек	штрек \n1.   штре́к   * (заимствовано из русского)   
штукатур	штукатур \n1.   штукату́р   * (заимствовано из русского)   
штукатурный	штукатурный \n1.   штукату́р   * (заимствовано из русского) штукатур нхараква штукатурные работы   
штурвал	штурвал \n1.   штурва́л   * (заимствовано из русского)   
штурвальный	штурвальный \n1.   штурва́л   * (заимствовано из русского) штурвал чарх штурвальное колесо   
штурман	штурман \n1.   шту́рман   * (заимствовано из русского)   
зной	зной \n1.   пхынкъыркъы́ш \n2.   шуа́ра йабадза шуару! какая жара! \n3.   шуаракъыркъы́ш   
знойный	знойный \n1.   шуаракъыркъы́ш мыш шуаракъыркъыш знойный день   
шуруп	шуруп \n1.   шуру́п   * (заимствовано из русского)   
жировой	жировой \n1.   шша́ шшалыцIква жировые вещества   
бельмо	бельмо \n1.   шы́   
мучной	мучной \n1.   шы́ла шыла саба мучная пыль   
нитка	нитка \n1.   рахъва́ рахъва цIа тонкая нить рахъва швпIа толстая нить агвыр зкIылсуа арахъвагьи кIылситI посл.  где проходит игла, там и нить пройдёт \n2.   шында́г   [нитка   толстая   (льняная, пеньковая, шерстяная) ]   
просяной	просяной \n1.   шы́рдза шырдза мгьал просяной хлеб   
солома	солома \n1.   шы́хIв ашыхIв йбкъитI посл.  он молотит солому   
соломенный	соломенный \n1.   шы́хIв шыхIв хъыб соломенная крыша \n2.   шыхIвлы́цI шыхIвлыцI хъылпа соломенная шляпа   
соломинка	соломинка \n1.   шы́хIвц адзы йахъватшуа ашыхIвц дамцIаситI посл.  утопающий и за соломинку хватается   
скорость	скорость \n1.   шва́быжра асамолёт ашвабыжра скорость самолёта   
скоро	скоро \n1.   уахъа-уачIвы́   [скоро   (букв. сегодня ночью или завтра) ] \n2.   уахьчIва-уачIвы́ \n3.   хъагвырчIва́ла   (диалект: ащхъарауа) хъагвырчIвала сгIадзатI я добежал быстро \n4.   шва́быжта   
усиливаться	усиливаться \n1.   мчхара́   [усиливаться   (о дожде и т. п.) ] \n2.   мчхъахара́   [усиливаться   (о дожде и т. п.) ] \n3.   шва́быжхара   
боязливый	боязливый \n1.   швагIвы́ ла швагIвы трусливая собака   
измерительный	измерительный \n1.   шва́га ашвага приборква измерительные приборы   
волки	волки \n1.   швагала́   [волки   волков ]   
бочечный	бочечный \n1.   швандры́йа швандрыйа пива бочечное пиво   
сундук	сундук \n1.   шванды́къвара ачгIвычаква ашвандыкъвара йтацIара положить вещи в сундук зхъа хърымтIуа швандыкъвара загадка  сундук, который никогда не открывают отгадка   нышвынтара   могила   
пример	пример \n1.   швапха́ анхара апны швапха гIарбара показывать пример в работе   
примерный	примерный \n1.   швапха́   
примерно	примерно \n1.   швапха́та швапхата нхара работать образцово   
измерять	измерять \n1.   гIашара́   [измерять   (двигаясь по направлению к говорящему)   что ] хIуатра гIасшатI я измерил наш огород \n2.   швара́ \nII   [измерять   что ] ачIвыла дзала йшвитI посл.  он мерит землю пядью  (о ленивом человеке)   
страшиться	страшиться \n1.   чвшвара́   [страшиться   кого-чего ] \n2.   швара́ \nIII   
боязнь	боязнь \n1.   швара́ \nIII   
опасность	опасность \n1.   шварагIвара́ ашварагIвара гIанмыршара предотвратить опасность   
угроза	\nI угроза \n1.   шварагIвара угроза термоядерной войны термоядро айсра ашварагIварара   
угрожающий	\nI угрожающий \n1.   шварагIвара злу угрожающая обстановка йшваргагIвару аъаща   
олень	олень \n1.   швара́х ашварах ашта йазцахитI посл.  олень возвращается о родные места йгIауымщыс ашварах ажьы уымшван посл.  не дели мясо ещё не убитого оленя   
олений	олений \n1.   швара́х шварах чIвгIва оленьи рога   
оленевод	оленевод \n1.   шварахрхIа́гIв   
оленеводство	оленеводство \n1.   шварахрхIара́   
оленеводческий	оленеводческий \n1.   шварахрхIа́рта шварахрхIарта совхоз оленеводческий совхоз   
мох	мох \n1.   швараххIвра́   мох \n1.   цIлаквуй \n2.   швараххIвра   
охотничий	охотничий \n1.   швара́цга шварацга ла охотничья собака \n2.   швара́цыгIв шварацыгIв тдзы охотничий домик   
охотиться	охотиться \n1.   швара́цра   
охота	охота \n1.   швара́цра аквыджьмаква райшварацра охота на волков хIара шварацра хIцан мы ходили на охоту   
охотник	охотник \n1.   швара́цыгIв   
свисток	свисток \n1.   шварашву́тI   
возмещение	\nI возмещение \n1.   щаквыргылхра \n2.   швахра возмещение убытка алдзгIара щаквыргылхра   
пена	пена \n1.   шва́хъ сабын швахъ\nа)  мыльная пена\nб)  мыльные пузыри   
понедельник	понедельник \n1.   швахьа́   
преть	преть \n1.   хъвапи́ра \n2.   швбгIа́лра   [преть   на ком ] ас йшвбгIалтI рубаха на нём сопрела   
красильщик	красильщик \n1.   швгIвы́   
проклинать	проклинать \n1.   швира́   [проклинать   кого и без доп. ]   
косяк	косяк \n1.   швкъы́ц   [косяк   (дверной, оконный) ] \n2.   швшIы́шI   (диалект: ащхъарауа)   [косяк   (дверной, оконный) ]   
черемуха	черемуха \n1.   швокъвыд Padus Mill.   
ружье	ружье \n1.   шво́кь йшвокь гьабамгатI, абага хъыччан йджвыквылхтI посл.  его ружьё дало осечку, а лиса, посмеявшись [над ним], ушла йшвокь гьабамгатI, абага хъыччан йджвыквылхтI посл.  его ружьё дало осечку, а лиса, посмеявшись [над ним], ушла   
приклад	приклад \n1.   швокьщхъва́   [приклад   [ружейный] ] \n2.   щхъва́   [приклад   (винтовки) ]   
толстый	толстый \n1.   гъа́гъа   [толстый   (о человеке) ] \n2.   жвпIа́   [толстый   (о стёганых, вязаных и т. п. вещах, о плоских предметах) ] хъыза жвпIа толстое одеяло свитер жвпIа толстый свитер \n3.   тла́ш цIла тлаш толстое дерево \n4.   швпIа́   [толстый   (о человеке, о дереве, брёвнах) ] саби швпIа толстый ребёнок цIла швпIа толстое дерево   
толстяк	толстяк \n1.   швпIа́   
красить	красить \n1.   швра́   [красить   что ] апол швра покрасить пол   
краска	краска \n1.   швра́ \n2.   швы́га   
нарывать	нарывать \n1.   швра́ \nIII   
цветение	цветение \n1.   къа́гIара агIапын акъагIара цветение весны \n2.   швтра́   (диалект: ащхъарауа)   
причина	причина \n1.   швхIаусы́гIва швара йшвызхъасымцIушта швхIаусыгIвакIгьи гьсымам у меня нет оснований вам не верить   \nI причина \n1.   швхIаусыгIва причина и следствие ашвхIаусыгIви ауи йгIалцIуи   
крыжовенный	крыжовенный \n1.   швхры́б швхрыб варена крыжовенное варенье   
порог	порог \n1.   швхъы́мса   [порог   (дома) ]   
морковь	морковь \n1.   швхы́   морковь \n1.   швхы Daucus carlota L. [морковь  посевная ]   
морковный	морковный \n1.   швхы́ швхы котлет морковные котлеты   
чинара	чинара \n1.   швагъьа́   [чинара   чинары ] \n2.   швчIвы́   
чинаровый	чинаровый \n1.   швчIвы́ швчIвы бна чинаровая роща   
задвижка	задвижка \n1.   хIаквхъгIва́га ахIаквхъгIвага хъгIвара задвинуть вьюшку \n2.   швчIвы́ \nII   [задвижка   (у двери) ]   
свистать	свистать \n1.   швшвра́   
свист	свист \n1.   швшвра́   
документ	документ \n1.   швъа́ история швъа исторический документ ашвъаква гIарбара предъявить документы   \nI документ \n1.   швъа документ исторического значения история магIны зму швъа документ об образовании дырра злайыму швъа   
бумага	бумага \n1.   рба́хга   [бумага   промокательная ] \n2.   швъабгъьы́   
бумажный	бумажный \n1.   швъабгъьы́ швъабгъьы ащтанчIвы бумажный змей   
досье	\nI досье \n1.   швъазкIкIы   (уыскI, гIвыкI йзалху)   
бумажник	бумажник \n1.   швъатара́   
дверь	дверь \n1.   швы́ швгьи хъышвгьи гьлам - азна уагIа гIвнапI загадка  нет ни окон, ни дверей, но полон [дом] людей отгадка   наша   огурец   
дверной	дверной \n1.   швы́ швы мгIа дверная ручка   
зверь	зверь \n1.   швы́р бна швыр лесной зверь   
звериный	звериный \n1.   швы́р швыр щамхы звериные когти   
фрукт	фрукт \n1.   швы́р \nII   
фруктовый	фруктовый \n1.   швы́р \nII швыр карамель фруктовая карамель швырдз фруктовый сок   
зверолов	зверолов \n1.   швыркIгIвы́   
красильня	красильня \n1.   швы́рта \nII   
дичать	дичать \n1.   швы́рхара   
одичание	одичание \n1.   швы́рхара   
рот	рот \n1.   шIа́ сшIа хъстIытI я открыл рот сшIа хъызгIватI я закрыл рот \n2.   шIагвагIвара́ \n3.   шIаркъьа́ра шIаркъьара ду большеротый, с большим ртом \n4.   шIауа́цIа сшIауацIа гIалпIлатI у меня сыпь в полости рта   
запихивать	запихивать \n1.   кIы́лагвара   [запихивать   что ] \n2.   тагвара́   [запихивать   (внутрь чего-л.)   что ] ахIапчыпква ачемодан йтагвара совать вещи в чемодан \n3.   шIагвара́   [запихивать   в рот   что ] \n4.   шIацара́   [запихивать   в рот   что ]   
пришитый	пришитый \n1.   шIа́дзах \n2.   шIапса́   
устный	\nI устный \n1.   шIалахIвара устное народное творчество аугIа ршIалахIвара ршIыйара устное предание шIалахIвара турых   
неумытый	неумытый \n1.   шIамджвджва́   
златоуст	златоуст \n1.   шIа́мш   
облизываться	облизываться \n1.   шIарбзлара́   
зевать	зевать \n1.   шIархIы́сра   
зевание	зевание \n1.   шIархIы́сра   
разиня	разиня \n1.   шIары́хIа   (диалект: ащхъарауа) \n2.   шIахъры́хIа   
связывание	связывание \n1.   шIахIвара́   
выгон	выгон \n1.   рахвхIвы́рта \n2.   тшы́хчарта \nII   [выгон   для лошадей ] \n3.   хIвы́рта \n4.   шIахъа́ \nII   (диалект: ащхъарауа)   
проглатывать	проглатывать \n1.   лбгIадара́   [проглатывать   что ] чIахъва тшыткI лбгIадара проглотить кусок хлеба \n2.   шIахъара́   [проглатывать   что ] ащтанчIв ада ашIанахъатI змея проглотила лягушку   
пион	пион \n1.   шIахъашыга Paeonia tenuifolia L. [пион  тонколистный ]   
неразговорчивый	неразговорчивый \n1.   шIахъымтIы́   
расспрашивать	расспрашивать \n1.   азцIгIара́ \n2.   ала́цIгIара \nII   [расспрашивать   друг друга   (о многих) ] \n3.   шIацIгIара́   [расспрашивать   кого о чём ]   
криворотый	криворотый \n1.   шIаца́па   
заразный	заразный \n1.   шIа́шIкIгIара шIашIкIгIара згIва заразная болезнь   
белолобый	белолобый \n1.   шIаша́   [белолобый   (о животных) ]   
деготь	деготь \n1.   шIда́гъа   
дегтярный	дегтярный \n1.   шIда́гъа шIдагъа сабын дегтярное мыло   
заражаться	заражаться \n1.   шIкIгIара́   [заражаться   чем ] амхIва-мса шIкIгIара заразиться гриппом   
соскучиться	соскучиться \n1.   абагIагва́лашвара   [соскучиться   друг по другу ] \n2.   гIагва́лашвара   [соскучиться   о ком-чём, по кому-чему ] сан дгIасгвалашватI я соскучился по матери апсадгьыл гIагвалашвара скучать о родине атенгьыз гIасгвалашватI я соскучился по морю \n3.   гIахъта́сра   [соскучиться   о ком-чём, по кому-чему ] асаби йан дгIайхътастI ребёнок соскучился по матери хIпны гIасхътастI я соскучился по дому \n4.   шIпсгIара́   [соскучиться   сильно   о ком-чём, по кому-чему ]   
подражание	подражание \n1.   шIпшра́ \n2.   шIыпшра́   
зов	зов \n1.   шIтбжьы́   
кочка	кочка \n1.   шIубжы́рта   [кочка   нарытая кротом ]   
кочковатый	кочковатый \n1.   шIубжы́рта шIубжырта чвахырта кочковатый луг   
подвал	подвал \n1.   анба́хта   (диалект: ащхъарауа) \n2.   шIу́на   
подвальный	подвальный \n1.   шIу́на шIуна тдзы подвальное помещение   
слог	слог \n1.   шIчIва́ра   лингв.   
слоговой	слоговой \n1.   шIчIва́ра   лингв. шIчIвара щтIыхра слоговое ударение   
перерывать	перерывать \n1.   шIчIвара́   [перерывать   что ] арахъва шIчIвара перервать нитку   
перерывание	перерывание \n1.   шIчIвара́   
опадать	опадать \n1.   ашIпIлара́ ацIла абыгъьква ашIплатI листья дерева осыпались анартыхв ашIпIлатI зёрна кукурузы осыпались (с кочана) \n2.   гIашIпIлара́ абыгъьква гIашIпIлитI листья осыпаются \n3.   дара́ \nII   [опадать   (об опухоли) ] ащапIы ачыра датI опухоль на ноге опала \n4.   шIшвшвара́ абыгьква ашIшвшвитI листья опадают   
местный	местный \n1.   шIы́пIа шIыпIа промышленность местная промышленность   \nI местный \n1.   шIыпIа местная промышленность шIыпIа промышленность местные органы государственной власти акъральыгIва власть ашIыпIа органква местные Советы народных депутатов аугIа депутатква ршIыпIа Советква местный бюджет шIыпIа бюджет местный комитет (местком) шIыпIа комитет (местком)   
местничеству	\nI местничеству \n1.   шIыпIа азыгIальаматра ащтазлара   
рушильный	рушильный \n1.   шIырпIла́га шIырпIлага машина рушильная машина   
рушение	рушение \n1.   шIырпIлара́   
ампутировать	ампутировать \n1.   шIы́хра   [ампутировать   что ] амачв шIыхра ампутировать палец   
ампутация	ампутация \n1.   шIы́хра   
новый	новый \n1.   шIы́ц тыдз шIыц новый дом ъахвтан шIыц новое платье книга шIыц новая книга асквш ШIыц Новый год хабар шIыцта йаъайа? что нового? мачва шIыц - цIгIва кIынхIара загадка  посуда новая, а дно в дырах отгадка   къвзана   сито   \nI новый \n1.   шIыц новая версия азхъвыцща шIыц новая историческая общность людей аугIаква ристория ацзакIыра шIыц новая нравственность ъадаб шIыц новая экономическая политика (НЭП) экономика политика шIыц (НЭП) новая эра в истории человечества агIвычIвгIвара атурых апны тлахан шIыц новые обычаи ацIас шIыцква новый быт унагIва бзазаща шIыц   
оскомина	оскомина \n1.   шIы́цIа шIыцIа чпара набить оскомину аквыджьма шIыцIа азрычпауа йгIанамйаус ажьы акIвпI посл.  волк набивает оскомину [только] от недобытого мяса   
новаторство	\nI новаторство \n1.   шIыцрагIахъвыцра \n2.   шIыцрагIаныршара   
новостройка	\nI новостройка \n1.   шIыцрауыхвара новостройки Сибири Сбыр ашIыцрауыхвараква   
перестройка	\nI перестройка \n1.   шIыцта йлыхра \n2.   шIыцта йадгалра \n3.   псахра перестройка народного хозяйства аугIа рымлыкврхIара шIыцта йадгалхра перестройка плана аплан шIыцта йлыххра   
кровь	кровь \n1.   ща́ ахвырта ща гIатычIвитI из раны струится кровь аща рычIвара пролить кровь  за кого-что   
кровяной	кровяной \n1.   ща́   
кровохарканье	кровохарканье \n1.   щагIашIы́цIра   
поведение	поведение \n1.   къа́зща \n2.   щага́ща щагаща гвымха плохое поведение   
кровожадный	кровожадный \n1.   ща́жвыгIв   
кровопийца	кровопийца \n1.   ща́жвыгIв \n2.   щары́чIвагIв   
корень	корень \n1.   ща́йдза ацIла ащайдзаква корни дерева ащайдзаква аущтра прям., перен.  пустить корни ахъваца ащайдза гIацIуымхкIва йгьуызрыдзрым посл.  крапиву не уничтожишь, не вырвав её с корнем \n2.   ща́та   [корень   (растения, зуба, волоса и т. п.) ] ацIла злащаквгылу щатапI, агIвы дызлащаквгылу фачIвыпI посл.  дерево держится своими корнями, а человек - пищей ажва ащата корень слова   корень \n1.   дзарлашв   Уапшы   тшшIысхъвшвы Polygonum bistorta L. [корень  змеиный ] \n2.   дзарлашвпшдза   Уапшы   тшшIысхъвшвы Polygonum bistorta L. [корень  змеиный ] \n3.   тшшIысхъвшвы Polygonum bistorta L. [корень  змеиный ]   
родоначальник	родоначальник \n1.   ща́йдза   [родоначальник   (семьи, рода) ]   \nI родоначальник \n1.   щатащтIацIагIв родоначальник советской литературы совет литература ащатащтIацIагIв   
белокрыльник	белокрыльник \n1.   щайдзапышвт Calla L.   
создаваться	создаваться \n1.   щаквгы́лра   
выдержанный	выдержанный \n1.   щаквкIы́ гIвычIвгIвыс щаквкIы сдержанный человек \n2.   щаквчIва́   
сдержанно	сдержанно \n1.   щаквкIы́та щаквкIыта чважвара говорить спокойно   
сдержанность	сдержанность \n1.   щаквкIы́ща ашан ащаквкIыща выдержанность характера   
постановление	постановление \n1.   уна́шва   \nI постановление \n1.   щаквыргылра \n2.   щаквыргыл постановление общего собрания йалакIу айззара ащаквыргылра постановление Совета Министров а-Министрква р-Совет ащаквыргылра   
настройка	настройка   в значении существительного \n1.   щаквыргы́лра мои настройки сщаквыргы́лраква Neo dictionary 
восстановительный	\nI восстановительный \n1.   щаквыргылхын \n2.   щаквыргылхра восстановительный период щаквыргылхра тлахан   
подавление	\nI подавление \n1.   щаквырчIвара \n2.   хъватшра подавление революционного движения революция тшгIащтIыхра щаквырчIвара   
опустошать	опустошать \n1.   ры́мцырара   [опустошать   что ] \n2.   щаквы́хра   [опустошать   что ]   
опустошение	опустошение \n1.   ры́мцырара   [опустошение   (действие) ] \n2.   щаквы́хра   
разоритель	разоритель \n1.   щаквы́хыгIв   
отек	отек \n1.   ща́л   
энергичный	энергичный \n1.   гвщтIы́х \n2.   йашIа́мсуа \nII йашIамсуа гIвы неутомимый человек, энергичный человек \n3.   къайма́т чкIвын къаймат энергичный юноша \n4.   ща́лас гIвычIвгIвыс щалас энергичный человек   
энергичность	энергичность \n1.   гвщтIы́хра \n2.   къайма́тра \n3.   ща́ласра   
впору	впору \n1.   тарчва́злара   [впору   (об одежде) ] акостюм сызтарчвапI костюм мне как раз, костюм мне впору \n2.   ща́лра   [впору   быть   (об обуви) ] арат аботинкаква сыщалитI эти ботинки мне впору (как раз)   
отекать	отекать \n1.   ахъачра́   [отекать   (находясь в чём-л.) ] ащапIы ачрыкъв йахъачытI ноги распухли в сапогах (ботинках) \n2.   ща́лра \nII   
отечность	отечность \n1.   ща́лра \nII   
кровопускание	кровопускание \n1.   ща́лхра   
говядина	говядина \n1.   щамакъжьы́ щамкъыжь псыла жирная говядина   
малокровный	малокровный \n1.   щама́чI   
малокровие	малокровие \n1.   щама́чIра   
копыто	копыто \n1.   ща́мза \n2.   щамхы́ \n3.   щапIхы́са   
копытный	копытный \n1.   ща́мза   
ступня	ступня \n1.   щамхIа́ста   (диалект: ащхъарауа) \n2.   щапIбла́хъ \n3.   щапIмхIа́ста   (диалект: ащхъарауа) \n4.   щапIсаргвы́цIа \n5.   щаргвы́цIа   
колено	колено \n1.   щамхъа́   [колено   (ноги) ] асаби ущамхъа дыквырчIва посади ребёнка себе на колени   
коленный	коленный \n1.   щамхъа́ ащамхъа ашIарпарта коленный сустав   
чашечка	чашечка \n1.   щамхъададырхъа́   [чашечка   надколенная ]   
коготь	коготь \n1.   щамхы́ ацгвы ащамхква гIацIнахтI кошка выпустила когти акIвтIу зщуаш ащамхы йгIацIнахитI посл.  курица разгребает лапами то, что её убивает \n2.   щапIхы́са   [коготь   (животных) ]   
дрыгать	дрыгать \n1.   напIкъьа́-щапIкъьара   [дрыгать   ногами ] \n2.   щамхы́сра   [дрыгать   чем ] щапIыла щамхысра дрыгать ногами \n3.   щапIкъьара́   [дрыгать   ногами   (напр. о ребенке) ]   
кремень	кремень \n1.   щамцIа́   (диалект: ащхъарауа) \n2.   ща́цIа   
кремневый	кремневый \n1.   щамцIа́   (диалект: ащхъарауа) щамцIа швокь кремниевое ружьё щамцIа швокь кремниевое ружьё \n2.   ща́цIа щацIа швокь кремниевое ружьё щацIа швокь кремниевое ружьё   
кровообращение	кровообращение \n1.   щаны́къвара йщаныкъвара алапIтIатI у него нарушилось кровообращение   
сосуд	сосуд \n1.   тара́   [сосуд   (для содержания или хранения чего-л.) ] фатагьан тара посуда для керосина \n2.   тлынтхIвы́   [сосуд   кровеносный ] \n3.   щаны́къварта   [сосуд   кровеносный ]   
кривоногий	кривоногий \n1.   тла́ча \n2.   щапIаца́па тшы щапIацапа кривоногая лошадь   
кирказон	кирказон \n1.   щапIблахъ Aristolochia L.   
портянка	портянка \n1.   щапIкIвырша́   
ярлыга	ярлыга \n1.   щапIкIы́га   [ярлыга   (длинная палка с наконечником в форме крючка для захвата задней ноги у овец при их ловле) ]   
плоскостопие	плоскостопие \n1.   щапIкъьа́къьара   
брыкаться	брыкаться \n1.   а́цIасра \n2.   щапIкъьара́   [брыкаться   (о животных) ]   
случай	случай \n1.   гвжважва́гIва   [случай   несчастный ] \n2.   гвы́рхIа   [случай   поучительный ] \n3.   щапIкъьа́рта   [случай   удобный ] щапIкъьарта тшаквыршвара выбрать удобный момент   
пешеход	пешеход \n1.   щапIламгIва́йсыгIв атшыгIви ащапIламгIвайсыгIви гьанбджьагIвым посл.  конный пешему не товарищ \n2.   щъа́гIв ащъагIв атшыгIв дихъыччитI посл.  пеший над конным насмехается   
быстроногий	быстроногий \n1.   щапIласы́ алаша щапIласы быстроногий конь   
обувь	обувь \n1.   амгIа́ чвамгIа кожаные чувяки касчвамгIа матерчатые чувяки амгIа тшва тесные чувяки ажвгIванд йхъылпапI, ачIвыла йамгIапI посл.  небо - его шапка, земля - его чувяки  (о бедняке) \n2.   щапIхъацIа́ пхын щапIхъацIа летняя обувь гъын щапIхъацIа зимняя обувь   
обувной	обувной \n1.   амгIа́ амгIа мастерской чувячная мастерская \n2.   щапIхъацIа́ щапIхъацIа ткуан обувной магазин   
колерия	колерия \n1.   щапIцIагIв Koeleria Pors.   
коврик	коврик \n1.   намазлы́къ   [коврик   молитвенный   (козлиная шкура, на которой совершают намаз, молитву) ] \n2.   щапIцIары́шв   [коврик   (расстилаемый у кровати) ]   
нога	нога \n1.   щапIы́ щапIы зцIам чIвгIва ахъаумыргылын посл.  безногому рогов к голове не приставляй \n2.   щахва́   
пешком	пешком \n1.   щапIы́ла щапIыла сгIайтI я пришёл пешком \n2.   щъа́гIвта щъагIвта сгIайтI я пришёл пешком   
